idx,doc_id,period,year,paragraph_idx,segment_idx,char_count,word_count,filter_score
1371,volobuev_2010,2000-2012,2010,818,0,280,46,4
1372,volobuev_2010,2000-2012,2010,819,0,302,38,4
1373,volobuev_2010,2000-2012,2010,828,1,143,16,3
1374,volobuev_2010,2000-2012,2010,846,0,322,43,2
1375,volobuev_2010,2000-2012,2010,852,0,583,68,7
1376,volobuev_2010,2000-2012,2010,858,0,301,40,3
1377,volobuev_2010,2000-2012,2010,869,0,216,24,2
1378,volobuev_2010,2000-2012,2010,872,0,483,71,2
1379,volobuev_2010,2000-2012,2010,874,0,302,40,2
1380,volobuev_2010,2000-2012,2010,877,0,360,43,6
1381,volobuev_2010,2000-2012,2010,891,0,274,40,3
1382,volobuev_2010,2000-2012,2010,911,0,309,43,3
1383,volobuev_2010,2000-2012,2010,916,0,448,64,3
1384,volobuev_2010,2000-2012,2010,916,1,174,25,2
1385,volobuev_2010,2000-2012,2010,938,0,450,62,2
1386,volobuev_2010,2000-2012,2010,939,0,297,39,2
1387,volobuev_2010,2000-2012,2010,940,0,683,91,6
1388,volobuev_2010,2000-2012,2010,947,0,355,50,2
1389,volobuev_2010,2000-2012,2010,961,0,420,53,4
1390,volobuev_2010,2000-2012,2010,991,0,107,17,3
1391,volobuev_2010,2000-2012,2010,1000,0,397,49,6
1392,volobuev_2010,2000-2012,2010,1013,0,487,65,3
1393,volobuev_2010,2000-2012,2010,1034,0,759,112,2
1394,volobuev_2010,2000-2012,2010,1037,0,228,26,2
1395,volobuev_2010,2000-2012,2010,1066,0,314,49,2
1396,volobuev_2010,2000-2012,2010,1088,0,137,16,3
1397,volobuev_2010,2000-2012,2010,1090,0,669,94,3
1398,volobuev_2010,2000-2012,2010,1092,0,397,51,6
1399,volobuev_2010,2000-2012,2010,1093,0,362,41,2
1400,volobuev_2010,2000-2012,2010,1096,0,590,85,4
1401,volobuev_2010,2000-2012,2010,1101,0,578,74,3
1402,volobuev_2010,2000-2012,2010,1107,0,578,75,3
1403,volobuev_2010,2000-2012,2010,1107,1,178,23,2
1404,volobuev_2010,2000-2012,2010,1111,1,541,71,4
1405,volobuev_2010,2000-2012,2010,1115,0,625,88,4
1406,volobuev_2010,2000-2012,2010,1117,0,216,30,3
1407,volobuev_2010,2000-2012,2010,1120,0,624,82,4
1408,volobuev_2010,2000-2012,2010,1124,0,591,83,4
1409,volobuev_2010,2000-2012,2010,1124,1,188,29,3
1410,volobuev_2010,2000-2012,2010,1126,2,333,46,3
1411,volobuev_2010,2000-2012,2010,1127,0,473,70,4
1412,volobuev_2010,2000-2012,2010,1133,0,262,38,4
1413,volobuev_2010,2000-2012,2010,1134,0,204,27,6
1414,volobuev_2010,2000-2012,2010,1135,0,489,81,8
1415,volobuev_2010,2000-2012,2010,1137,0,152,19,3
1416,volobuev_2010,2000-2012,2010,1145,0,363,47,6
1417,volobuev_2010,2000-2012,2010,1146,0,416,56,6
1418,volobuev_2010,2000-2012,2010,1147,0,618,84,12
1419,volobuev_2010,2000-2012,2010,1148,0,529,73,3
1420,volobuev_2010,2000-2012,2010,1153,0,303,45,4
1421,volobuev_2010,2000-2012,2010,1154,0,860,112,4
1422,volobuev_2010,2000-2012,2010,1155,0,732,93,8
1423,volobuev_2010,2000-2012,2010,1160,0,540,70,4
1424,volobuev_2010,2000-2012,2010,1164,0,276,38,3
1425,volobuev_2010,2000-2012,2010,1165,0,724,104,6
1426,volobuev_2010,2000-2012,2010,1168,0,558,70,2
1427,volobuev_2010,2000-2012,2010,1170,0,745,93,4
1428,volobuev_2010,2000-2012,2010,1171,0,316,41,2
1429,volobuev_2010,2000-2012,2010,1173,0,355,50,4
1430,volobuev_2010,2000-2012,2010,1174,0,463,62,2
1431,volobuev_2010,2000-2012,2010,1175,0,291,39,5
1432,volobuev_2010,2000-2012,2010,1176,0,562,71,5
1433,volobuev_2010,2000-2012,2010,1214,0,394,48,4
1434,volobuev_2010,2000-2012,2010,1216,0,930,120,2
1435,volobuev_2010,2000-2012,2010,1218,0,481,57,2
1436,volobuev_2010,2000-2012,2010,1232,0,690,89,3
1437,volobuev_2010,2000-2012,2010,1236,0,812,111,3
1438,volobuev_2010,2000-2012,2010,1240,1,136,21,3
1439,volobuev_2010,2000-2012,2010,1241,0,637,84,3
1440,volobuev_2010,2000-2012,2010,1246,0,309,41,3
1441,volobuev_2010,2000-2012,2010,1247,0,633,82,8
1442,volobuev_2010,2000-2012,2010,1248,0,435,58,4
1443,volobuev_2010,2000-2012,2010,1278,1,347,50,6
1444,volobuev_2010,2000-2012,2010,1282,0,830,102,4
1445,volobuev_2010,2000-2012,2010,1302,0,459,59,2
1446,volobuev_2010,2000-2012,2010,1310,2,119,15,3
1447,volobuev_2010,2000-2012,2010,1316,0,226,26,3
1448,volobuev_2010,2000-2012,2010,1318,0,234,33,5
1449,volobuev_2010,2000-2012,2010,1320,0,330,47,6
1450,volobuev_2010,2000-2012,2010,1324,0,413,52,3
1451,volobuev_2010,2000-2012,2010,1334,0,347,43,3
1452,volobuev_2010,2000-2012,2010,1340,0,517,73,3
1453,volobuev_2010,2000-2012,2010,1343,0,222,27,6
1454,volobuev_2010,2000-2012,2010,1355,0,490,62,3
1455,volobuev_2010,2000-2012,2010,1369,0,246,35,2
1456,volobuev_2010,2000-2012,2010,1371,0,438,62,8
1457,volobuev_2010,2000-2012,2010,1379,1,771,107,4
1458,volobuev_2010,2000-2012,2010,1419,0,396,49,2
1459,volobuev_2010,2000-2012,2010,1641,0,195,25,2
1460,volobuev_2010,2000-2012,2010,1648,0,231,28,6
1461,volobuev_2010,2000-2012,2010,1652,0,171,21,8
1462,volobuev_2010,2000-2012,2010,1653,0,324,41,2
1463,volobuev_2010,2000-2012,2010,1665,0,272,33,2
1464,volobuev_2010,2000-2012,2010,1712,0,172,27,2
1465,volobuev_2010,2000-2012,2010,1713,0,128,16,4
1466,volobuev_2010,2000-2012,2010,1717,0,253,29,2
